tA	tB	nb_ovl
zalla_Formica_s4	zalla_Camponotus_s5	0
zalla_Formica_s4	zalla_Rhytidoponera_s0	0
zalla_Formica_s4	zalla_Ectatomma_s1	0
zalla_Formica_s4	zalla_Myrmica_s1	0
zalla_Formica_s4	zalla_Myrmica_s3	0
zalla_Formica_s4	zalla_Myrmica_s5	0
zalla_Formica_s4	zalla_Myrmica_s8	0
zalla_Formica_s4	zalla_Myrmica_s9	0
zalla_Formica_s4	zalla_Myrmica_s7	0
zalla_Formica_s4	zalla_Patagonomyrmex_s0	0
zalla_Formica_s4	zalla_Hylomyrma_s0	0
zalla_Formica_s4	zalla_Pogonomyrmex_s2	0
zalla_Formica_s4	zalla_Pogonomyrmex_s3	0
zalla_Formica_s4	zalla_Pogonomyrmex_s5	0
zalla_Formica_s4	zalla_Pogonomyrmex_s6	0
zalla_Formica_s4	zalla_Pogonomyrmex_s8	0
zalla_Formica_s4	zalla_Pogonomyrmex_s9	0
zalla_Formica_s4	zalla_Stenamma_s2	0
zalla_Formica_s4	zalla_Stenamma_s3	0
zalla_Formica_s4	zalla_Stenamma_s5	0
zalla_Formica_s4	zalla_Stenamma_s6	0
zalla_Formica_s4	zalla_Aphaenogaster_s3	0
zalla_Formica_s4	zalla_Aphaenogaster_s4	0
zalla_Formica_s4	zalla_Aphaenogaster_s2	0
zalla_Formica_s4	zalla_Oxyopomyrmex_s0	0
zalla_Formica_s4	zalla_Formicoxenus_s0	0
zalla_Formica_s4	zalla_Harpagoxenus_s0	0
zalla_Formica_s4	zalla_Temnothorax_s2	0
zalla_Formica_s4	zalla_Temnothorax_s3	0
zalla_Formica_s4	zalla_Terataner_s0	0
zalla_Formica_s4	zalla_Rhopalomastix_s0	0
zalla_Formica_s4	zalla_Melissotarsus_s0	0
zalla_Formica_s4	zalla_Calyptomyrmex_s0	0
zalla_Formica_s4	zalla_Tetramorium_s1	0
zalla_Formica_s4	zalla_Tetramorium_s3	0
zalla_Formica_s4	zalla_Tetramorium_s5	0
zalla_Formica_s4	zalla_Tetramorium_s6	0
zalla_Formica_s4	zalla_Mayriella_s0	0
zalla_Formica_s4	zalla_Lordomyrma_s0	0
zalla_Formica_s4	zalla_Lophomyrmex_s0	0
zalla_Formica_s4	zalla_Trichomyrmex_s1	0
zalla_Formica_s4	zalla_Carebara_s0	0
zalla_Formica_s4	zalla_Cataulacus_s1	0
zalla_Formica_s4	zalla_Cataulacus_s2	0
zalla_Formica_s4	zalla_Cardiocondyla_s2	0
zalla_Formica_s4	zalla_Cardiocondyla_s4	0
zalla_Formica_s4	zalla_Cardiocondyla_s5	0
zalla_Formica_s4	zalla_Crematogaster_s1	0
zalla_Formica_s4	zalla_Crematogaster_s2	0
zalla_Formica_s4	zalla_Crematogaster_s3	0
zalla_Formica_s4	zalla_Stegomyrmex_s0	0
zalla_Formica_s4	zalla_Dolopomyrmex_s0	0
zalla_Formica_s4	zalla_Monomorium_s1	0
zalla_Formica_s4	zalla_Chelaner_s1	0
zalla_Formica_s4	zalla_Chelaner_s2	0
zalla_Formica_s4	zalla_Solenopsis_s2	0
zalla_Formica_s4	zalla_Solenopsis_s3	0
zalla_Formica_s4	zalla_Syllophopsis_s1	0
zalla_Formica_s4	zalla_Tranopelta_s0	0
zalla_Formica_s4	zalla_Blepharidatta_s0	0
zalla_Formica_s4	zalla_Allomerus_s0	0
zalla_Formica_s4	zalla_Daceton_s0	0
zalla_Formica_s4	zalla_Apterostigma_s1	0
zalla_Formica_s4	zalla_Myrmicocrypta_s1	0
zalla_Formica_s4	zalla_Cyphomyrmex_s0	0
zalla_Formica_s4	zalla_Mycetomoellerius_s1	0
zalla_Formica_s4	zalla_Mycetomoellerius_s2	0
zalla_Formica_s4	zalla_Paratrachymyrmex_s1	0
zalla_Formica_s4	zalla_Acromyrmex_s1	0
zalla_Formica_s4	zalla_Acromyrmex_s2	0
zalla_Formica_s4	zalla_Rhopalothrix_s0	0
zalla_Formica_s4	zalla_Basiceros_s0	0
zalla_Formica_s4	zalla_Pilotrochus_s0	0
zalla_Formica_s4	zalla_Strumigenys_s1	0
zalla_Formica_s4	zalla_Strumigenys_s2	0
zalla_Formica_s4	zalla_Strumigenys_s4	0
zalla_Formica_s4	zalla_Strumigenys_s5	0
zalla_Formica_s4	zalla_Strumigenys_s6	0
zalla_Formica_s4	zalla_Strumigenys_s8	0
zalla_Formica_s4	zalla_Strumigenys_s9	0
zalla_Formica_s4	zalla_Cephalotes_s2	0
zalla_Formica_s4	zalla_Cephalotes_s3	0
zalla_Formica_s4	zalla_Cephalotes_s5	0
zalla_Formica_s4	zalla_Cephalotes_s7	0
zalla_Formica_s4	zalla_Cephalotes_s9	0
zalla_Formica_s4	zalla_Cephalotes_s11	0
zalla_Formica_s4	zalla_Cephalotes_s13	0
zalla_Formica_s4	zalla_Cephalotes_s14	0
zalla_Formica_s4	zalla_Pheidole_s1	0
zalla_Formica_s4	zalla_Pheidole_s2	0
zalla_Formica_s4	zalla_Pheidole_s6	0
zalla_Formica_s4	zalla_Pheidole_s18	0
zalla_Formica_s4	zalla_Pheidole_s19	0
zalla_Formica_s4	zalla_Pheidole_s22	0
zalla_Formica_s4	zalla_Pheidole_s23	0
zalla_Formica_s4	zalla_Pheidole_s24	0
zalla_Formica_s4	zalla_Pheidole_s8	0
zalla_Formica_s4	zalla_Pheidole_s9	0
zalla_Formica_s4	zalla_Pheidole_s13	0
zalla_Formica_s4	zalla_Pheidole_s14	0
zalla_Formica_s4	zalla_Pheidole_s15	0
zalla_Formica_s4	zalla_Pheidole_s16	0
zalla_Formica_s4	zalla_Pheidole_s20	0
zalla_Formica_s4	zalla_Pheidole_s25	0
zalla_Formica_s4	zalla_Pheidole_s27	0
zalla_Formica_s4	zalla_Pheidole_s28	0
zalla_Formica_s5	zalla_Formica_s6	0
zalla_Formica_s5	zalla_Anoplolepis_s0	0
zalla_Formica_s5	zalla_Lepisiota_s0	0
zalla_Formica_s5	zalla_Opisthopsis_s1	0
zalla_Formica_s5	zalla_Colobopsis_s1	0
zalla_Formica_s5	zalla_Polyrhachis_s1	0
zalla_Formica_s5	zalla_Polyrhachis_s2	0
zalla_Formica_s5	zalla_Polyrhachis_s3	0
zalla_Formica_s5	zalla_Polyrhachis_s4	0
zalla_Formica_s5	zalla_Polyrhachis_s5	0
zalla_Formica_s5	zalla_Polyrhachis_s6	0
zalla_Formica_s5	zalla_Polyrhachis_s8	0
zalla_Formica_s5	zalla_Polyrhachis_s9	0
zalla_Formica_s5	zalla_Polyrhachis_s10	0
zalla_Formica_s5	zalla_Polyrhachis_s11	0
zalla_Formica_s5	zalla_Camponotus_s2	0
zalla_Formica_s5	zalla_Camponotus_s4	0
zalla_Formica_s5	zalla_Camponotus_s5	0
zalla_Formica_s5	zalla_Rhytidoponera_s0	0
zalla_Formica_s5	zalla_Ectatomma_s1	0
zalla_Formica_s5	zalla_Myrmica_s1	0
zalla_Formica_s5	zalla_Myrmica_s3	0
zalla_Formica_s5	zalla_Myrmica_s5	0
zalla_Formica_s5	zalla_Myrmica_s8	0
zalla_Formica_s5	zalla_Myrmica_s9	0
zalla_Formica_s5	zalla_Myrmica_s7	0
zalla_Formica_s5	zalla_Patagonomyrmex_s0	0
zalla_Formica_s5	zalla_Hylomyrma_s0	0
zalla_Formica_s5	zalla_Pogonomyrmex_s2	0
zalla_Formica_s5	zalla_Pogonomyrmex_s3	0
zalla_Formica_s5	zalla_Pogonomyrmex_s5	0
zalla_Formica_s5	zalla_Pogonomyrmex_s6	0
zalla_Formica_s5	zalla_Pogonomyrmex_s8	0
zalla_Formica_s5	zalla_Pogonomyrmex_s9	0
zalla_Formica_s5	zalla_Stenamma_s2	0
zalla_Formica_s5	zalla_Stenamma_s3	0
zalla_Formica_s5	zalla_Stenamma_s5	0
zalla_Formica_s5	zalla_Stenamma_s6	0
zalla_Formica_s5	zalla_Aphaenogaster_s3	0
zalla_Formica_s5	zalla_Aphaenogaster_s4	0
zalla_Formica_s5	zalla_Aphaenogaster_s2	0
zalla_Formica_s5	zalla_Oxyopomyrmex_s0	0
zalla_Formica_s5	zalla_Formicoxenus_s0	0
zalla_Formica_s5	zalla_Harpagoxenus_s0	0
zalla_Formica_s5	zalla_Temnothorax_s2	0
zalla_Formica_s5	zalla_Temnothorax_s3	0
zalla_Formica_s5	zalla_Terataner_s0	0
zalla_Formica_s5	zalla_Rhopalomastix_s0	0
zalla_Formica_s5	zalla_Melissotarsus_s0	0
zalla_Formica_s5	zalla_Calyptomyrmex_s0	0
zalla_Formica_s5	zalla_Tetramorium_s1	0
zalla_Formica_s5	zalla_Tetramorium_s3	0
zalla_Formica_s5	zalla_Tetramorium_s5	0
zalla_Formica_s5	zalla_Tetramorium_s6	0
zalla_Formica_s5	zalla_Mayriella_s0	0
zalla_Formica_s5	zalla_Lordomyrma_s0	0
zalla_Formica_s5	zalla_Lophomyrmex_s0	0
zalla_Formica_s5	zalla_Trichomyrmex_s1	0
zalla_Formica_s5	zalla_Carebara_s0	0
zalla_Formica_s5	zalla_Cataulacus_s1	0
zalla_Formica_s5	zalla_Cataulacus_s2	0
zalla_Formica_s5	zalla_Cardiocondyla_s2	0
zalla_Formica_s5	zalla_Cardiocondyla_s4	0
zalla_Formica_s5	zalla_Cardiocondyla_s5	0
zalla_Formica_s5	zalla_Crematogaster_s1	0
zalla_Formica_s5	zalla_Crematogaster_s2	0
zalla_Formica_s5	zalla_Crematogaster_s3	0
zalla_Formica_s5	zalla_Stegomyrmex_s0	0
zalla_Formica_s5	zalla_Dolopomyrmex_s0	0
zalla_Formica_s5	zalla_Monomorium_s1	0
zalla_Formica_s5	zalla_Chelaner_s1	0
zalla_Formica_s5	zalla_Chelaner_s2	0
zalla_Formica_s5	zalla_Solenopsis_s2	0
zalla_Formica_s5	zalla_Solenopsis_s3	0
zalla_Formica_s5	zalla_Syllophopsis_s1	0
zalla_Formica_s5	zalla_Tranopelta_s0	0
zalla_Formica_s5	zalla_Blepharidatta_s0	0
zalla_Formica_s5	zalla_Allomerus_s0	0
zalla_Formica_s5	zalla_Daceton_s0	0
zalla_Formica_s5	zalla_Apterostigma_s1	0
zalla_Formica_s5	zalla_Myrmicocrypta_s1	0
zalla_Formica_s5	zalla_Cyphomyrmex_s0	0
zalla_Formica_s5	zalla_Mycetomoellerius_s1	0
zalla_Formica_s5	zalla_Mycetomoellerius_s2	0
zalla_Formica_s5	zalla_Paratrachymyrmex_s1	0
zalla_Formica_s5	zalla_Acromyrmex_s1	0
zalla_Formica_s5	zalla_Acromyrmex_s2	0
zalla_Formica_s5	zalla_Rhopalothrix_s0	0
zalla_Formica_s5	zalla_Basiceros_s0	0
zalla_Formica_s5	zalla_Pilotrochus_s0	0
zalla_Formica_s5	zalla_Strumigenys_s1	0
zalla_Formica_s5	zalla_Strumigenys_s2	0
zalla_Formica_s5	zalla_Strumigenys_s4	0
zalla_Formica_s5	zalla_Strumigenys_s5	0
zalla_Formica_s5	zalla_Strumigenys_s6	0
zalla_Formica_s5	zalla_Strumigenys_s8	0
zalla_Formica_s5	zalla_Strumigenys_s9	0
zalla_Formica_s5	zalla_Cephalotes_s2	0
zalla_Formica_s5	zalla_Cephalotes_s3	0
zalla_Formica_s5	zalla_Cephalotes_s5	0
zalla_Formica_s5	zalla_Cephalotes_s7	0
zalla_Formica_s5	zalla_Cephalotes_s9	0
zalla_Formica_s5	zalla_Cephalotes_s11	0
zalla_Formica_s5	zalla_Cephalotes_s13	0
zalla_Formica_s5	zalla_Cephalotes_s14	0
zalla_Formica_s5	zalla_Pheidole_s1	0
zalla_Formica_s5	zalla_Pheidole_s2	0
zalla_Formica_s5	zalla_Pheidole_s6	0
zalla_Formica_s5	zalla_Pheidole_s18	0
zalla_Formica_s5	zalla_Pheidole_s19	0
zalla_Formica_s5	zalla_Pheidole_s22	0
zalla_Formica_s5	zalla_Pheidole_s23	0
zalla_Formica_s5	zalla_Pheidole_s24	0
zalla_Formica_s5	zalla_Pheidole_s8	0
zalla_Formica_s5	zalla_Pheidole_s9	0
zalla_Formica_s5	zalla_Pheidole_s13	0
zalla_Formica_s5	zalla_Pheidole_s14	0
zalla_Formica_s5	zalla_Pheidole_s15	0
zalla_Formica_s5	zalla_Pheidole_s16	0
zalla_Formica_s5	zalla_Pheidole_s20	0
zalla_Formica_s5	zalla_Pheidole_s25	0
zalla_Formica_s5	zalla_Pheidole_s27	0
zalla_Formica_s5	zalla_Pheidole_s28	0
zalla_Formica_s6	zalla_Anoplolepis_s0	0
zalla_Formica_s6	zalla_Lepisiota_s0	0
zalla_Formica_s6	zalla_Opisthopsis_s1	0
zalla_Formica_s6	zalla_Colobopsis_s1	0
zalla_Formica_s6	zalla_Polyrhachis_s1	0
zalla_Formica_s6	zalla_Polyrhachis_s2	0
zalla_Formica_s6	zalla_Polyrhachis_s3	0
zalla_Formica_s6	zalla_Polyrhachis_s4	0
zalla_Formica_s6	zalla_Polyrhachis_s5	0
zalla_Formica_s6	zalla_Polyrhachis_s6	0
zalla_Formica_s6	zalla_Polyrhachis_s8	0
zalla_Formica_s6	zalla_Polyrhachis_s9	0
zalla_Formica_s6	zalla_Polyrhachis_s10	0
zalla_Formica_s6	zalla_Polyrhachis_s11	0
zalla_Formica_s6	zalla_Camponotus_s2	0
zalla_Formica_s6	zalla_Camponotus_s4	0
zalla_Formica_s6	zalla_Camponotus_s5	0
zalla_Formica_s6	zalla_Rhytidoponera_s0	0
zalla_Formica_s6	zalla_Ectatomma_s1	0
zalla_Formica_s6	zalla_Myrmica_s1	0
zalla_Formica_s6	zalla_Myrmica_s3	0
zalla_Formica_s6	zalla_Myrmica_s5	0
zalla_Formica_s6	zalla_Myrmica_s8	0
zalla_Formica_s6	zalla_Myrmica_s9	0
zalla_Formica_s6	zalla_Myrmica_s7	0
zalla_Formica_s6	zalla_Patagonomyrmex_s0	0
zalla_Formica_s6	zalla_Hylomyrma_s0	0
zalla_Formica_s6	zalla_Pogonomyrmex_s2	0
zalla_Formica_s6	zalla_Pogonomyrmex_s3	0
zalla_Formica_s6	zalla_Pogonomyrmex_s5	0
zalla_Formica_s6	zalla_Pogonomyrmex_s6	0
zalla_Formica_s6	zalla_Pogonomyrmex_s8	0
zalla_Formica_s6	zalla_Pogonomyrmex_s9	0
zalla_Formica_s6	zalla_Stenamma_s2	0
zalla_Formica_s6	zalla_Stenamma_s3	0
zalla_Formica_s6	zalla_Stenamma_s5	0
zalla_Formica_s6	zalla_Stenamma_s6	0
zalla_Formica_s6	zalla_Aphaenogaster_s3	0
zalla_Formica_s6	zalla_Aphaenogaster_s4	0
zalla_Formica_s6	zalla_Aphaenogaster_s2	0
zalla_Formica_s6	zalla_Oxyopomyrmex_s0	0
zalla_Formica_s6	zalla_Formicoxenus_s0	0
zalla_Formica_s6	zalla_Harpagoxenus_s0	0
zalla_Formica_s6	zalla_Temnothorax_s2	0
zalla_Formica_s6	zalla_Temnothorax_s3	0
zalla_Formica_s6	zalla_Terataner_s0	0
zalla_Formica_s6	zalla_Rhopalomastix_s0	0
zalla_Formica_s6	zalla_Melissotarsus_s0	0
zalla_Formica_s6	zalla_Calyptomyrmex_s0	0
zalla_Formica_s6	zalla_Tetramorium_s1	0
zalla_Formica_s6	zalla_Tetramorium_s3	0
zalla_Formica_s6	zalla_Tetramorium_s5	0
zalla_Formica_s6	zalla_Tetramorium_s6	0
zalla_Formica_s6	zalla_Mayriella_s0	0
zalla_Formica_s6	zalla_Lordomyrma_s0	0
zalla_Formica_s6	zalla_Lophomyrmex_s0	0
zalla_Formica_s6	zalla_Trichomyrmex_s1	0
zalla_Formica_s6	zalla_Carebara_s0	0
zalla_Formica_s6	zalla_Cataulacus_s1	0
zalla_Formica_s6	zalla_Cataulacus_s2	0
zalla_Formica_s6	zalla_Cardiocondyla_s2	0
zalla_Formica_s6	zalla_Cardiocondyla_s4	0
zalla_Formica_s6	zalla_Cardiocondyla_s5	0
zalla_Formica_s6	zalla_Crematogaster_s1	0
zalla_Formica_s6	zalla_Crematogaster_s2	0
zalla_Formica_s6	zalla_Crematogaster_s3	0
zalla_Formica_s6	zalla_Stegomyrmex_s0	0
zalla_Formica_s6	zalla_Dolopomyrmex_s0	0
zalla_Formica_s6	zalla_Monomorium_s1	0
zalla_Formica_s6	zalla_Chelaner_s1	0
zalla_Formica_s6	zalla_Chelaner_s2	0
zalla_Formica_s6	zalla_Solenopsis_s2	0
zalla_Formica_s6	zalla_Solenopsis_s3	0
zalla_Formica_s6	zalla_Syllophopsis_s1	0
zalla_Formica_s6	zalla_Tranopelta_s0	0
zalla_Formica_s6	zalla_Blepharidatta_s0	0
zalla_Formica_s6	zalla_Allomerus_s0	0
zalla_Formica_s6	zalla_Daceton_s0	0
zalla_Formica_s6	zalla_Apterostigma_s1	0
zalla_Formica_s6	zalla_Myrmicocrypta_s1	0
zalla_Formica_s6	zalla_Cyphomyrmex_s0	0
zalla_Formica_s6	zalla_Mycetomoellerius_s1	0
zalla_Formica_s6	zalla_Mycetomoellerius_s2	0
zalla_Formica_s6	zalla_Paratrachymyrmex_s1	0
zalla_Formica_s6	zalla_Acromyrmex_s1	0
zalla_Formica_s6	zalla_Acromyrmex_s2	0
zalla_Formica_s6	zalla_Rhopalothrix_s0	0
zalla_Formica_s6	zalla_Basiceros_s0	0
zalla_Formica_s6	zalla_Pilotrochus_s0	0
zalla_Formica_s6	zalla_Strumigenys_s1	0
zalla_Formica_s6	zalla_Strumigenys_s2	0
zalla_Formica_s6	zalla_Strumigenys_s4	0
zalla_Formica_s6	zalla_Strumigenys_s5	0
zalla_Formica_s6	zalla_Strumigenys_s6	0
zalla_Formica_s6	zalla_Strumigenys_s8	0
zalla_Formica_s6	zalla_Strumigenys_s9	0
zalla_Formica_s6	zalla_Cephalotes_s2	0
zalla_Formica_s6	zalla_Cephalotes_s3	0
zalla_Formica_s6	zalla_Cephalotes_s5	0
zalla_Formica_s6	zalla_Cephalotes_s7	0
zalla_Formica_s6	zalla_Cephalotes_s9	0
zalla_Formica_s6	zalla_Cephalotes_s11	0
zalla_Formica_s6	zalla_Cephalotes_s13	0
zalla_Formica_s6	zalla_Cephalotes_s14	0
zalla_Formica_s6	zalla_Pheidole_s1	0
zalla_Formica_s6	zalla_Pheidole_s2	0
zalla_Formica_s6	zalla_Pheidole_s6	0
zalla_Formica_s6	zalla_Pheidole_s18	0
zalla_Formica_s6	zalla_Pheidole_s19	0
zalla_Formica_s6	zalla_Pheidole_s22	0
zalla_Formica_s6	zalla_Pheidole_s23	0
zalla_Formica_s6	zalla_Pheidole_s24	0
zalla_Formica_s6	zalla_Pheidole_s8	0
zalla_Formica_s6	zalla_Pheidole_s9	0
zalla_Formica_s6	zalla_Pheidole_s13	0
zalla_Formica_s6	zalla_Pheidole_s14	0
zalla_Formica_s6	zalla_Pheidole_s15	0
zalla_Formica_s6	zalla_Pheidole_s16	0
zalla_Formica_s6	zalla_Pheidole_s20	0
zalla_Formica_s6	zalla_Pheidole_s25	0
zalla_Formica_s6	zalla_Pheidole_s27	0
zalla_Formica_s6	zalla_Pheidole_s28	0
zalla_Anoplolepis_s0	zalla_Lepisiota_s0	0
zalla_Anoplolepis_s0	zalla_Opisthopsis_s1	0
zalla_Anoplolepis_s0	zalla_Colobopsis_s1	0
zalla_Anoplolepis_s0	zalla_Polyrhachis_s1	0
zalla_Anoplolepis_s0	zalla_Polyrhachis_s2	0
zalla_Anoplolepis_s0	zalla_Polyrhachis_s3	0
zalla_Anoplolepis_s0	zalla_Polyrhachis_s4	0
zalla_Anoplolepis_s0	zalla_Polyrhachis_s5	0
zalla_Anoplolepis_s0	zalla_Polyrhachis_s6	0
zalla_Anoplolepis_s0	zalla_Polyrhachis_s8	0
zalla_Anoplolepis_s0	zalla_Polyrhachis_s9	0
zalla_Anoplolepis_s0	zalla_Polyrhachis_s10	0
zalla_Anoplolepis_s0	zalla_Polyrhachis_s11	0
zalla_Anoplolepis_s0	zalla_Camponotus_s2	0
zalla_Anoplolepis_s0	zalla_Camponotus_s4	0
zalla_Anoplolepis_s0	zalla_Camponotus_s5	0
zalla_Anoplolepis_s0	zalla_Rhytidoponera_s0	0
zalla_Anoplolepis_s0	zalla_Ectatomma_s1	0
zalla_Anoplolepis_s0	zalla_Myrmica_s1	0
zalla_Anoplolepis_s0	zalla_Myrmica_s3	0
zalla_Anoplolepis_s0	zalla_Myrmica_s5	0
zalla_Anoplolepis_s0	zalla_Myrmica_s8	0
zalla_Anoplolepis_s0	zalla_Myrmica_s9	0
zalla_Anoplolepis_s0	zalla_Myrmica_s7	0
zalla_Anoplolepis_s0	zalla_Patagonomyrmex_s0	0
zalla_Anoplolepis_s0	zalla_Hylomyrma_s0	0
zalla_Anoplolepis_s0	zalla_Pogonomyrmex_s2	0
zalla_Anoplolepis_s0	zalla_Pogonomyrmex_s3	0
zalla_Anoplolepis_s0	zalla_Pogonomyrmex_s5	0
zalla_Anoplolepis_s0	zalla_Pogonomyrmex_s6	0
zalla_Anoplolepis_s0	zalla_Pogonomyrmex_s8	0
zalla_Anoplolepis_s0	zalla_Pogonomyrmex_s9	0
zalla_Anoplolepis_s0	zalla_Stenamma_s2	0
zalla_Anoplolepis_s0	zalla_Stenamma_s3	0
zalla_Anoplolepis_s0	zalla_Stenamma_s5	0
zalla_Anoplolepis_s0	zalla_Stenamma_s6	0
zalla_Anoplolepis_s0	zalla_Aphaenogaster_s3	0
zalla_Anoplolepis_s0	zalla_Aphaenogaster_s4	0
zalla_Anoplolepis_s0	zalla_Aphaenogaster_s2	0
zalla_Anoplolepis_s0	zalla_Oxyopomyrmex_s0	0
zalla_Anoplolepis_s0	zalla_Formicoxenus_s0	0
zalla_Anoplolepis_s0	zalla_Harpagoxenus_s0	0
zalla_Anoplolepis_s0	zalla_Temnothorax_s2	0
zalla_Anoplolepis_s0	zalla_Temnothorax_s3	0
zalla_Anoplolepis_s0	zalla_Terataner_s0	0
zalla_Anoplolepis_s0	zalla_Rhopalomastix_s0	0
zalla_Anoplolepis_s0	zalla_Melissotarsus_s0	0
zalla_Anoplolepis_s0	zalla_Calyptomyrmex_s0	0
zalla_Anoplolepis_s0	zalla_Tetramorium_s1	0
zalla_Anoplolepis_s0	zalla_Tetramorium_s3	0
zalla_Anoplolepis_s0	zalla_Tetramorium_s5	0
zalla_Anoplolepis_s0	zalla_Tetramorium_s6	0
zalla_Anoplolepis_s0	zalla_Mayriella_s0	0
zalla_Anoplolepis_s0	zalla_Lordomyrma_s0	0
zalla_Anoplolepis_s0	zalla_Lophomyrmex_s0	0
zalla_Anoplolepis_s0	zalla_Trichomyrmex_s1	0
zalla_Anoplolepis_s0	zalla_Carebara_s0	0
zalla_Anoplolepis_s0	zalla_Cataulacus_s1	0
zalla_Anoplolepis_s0	zalla_Cataulacus_s2	0
zalla_Anoplolepis_s0	zalla_Cardiocondyla_s2	0
zalla_Anoplolepis_s0	zalla_Cardiocondyla_s4	0
zalla_Anoplolepis_s0	zalla_Cardiocondyla_s5	0
zalla_Anoplolepis_s0	zalla_Crematogaster_s1	0
zalla_Anoplolepis_s0	zalla_Crematogaster_s2	0
zalla_Anoplolepis_s0	zalla_Crematogaster_s3	0
zalla_Anoplolepis_s0	zalla_Stegomyrmex_s0	0
zalla_Anoplolepis_s0	zalla_Dolopomyrmex_s0	0
zalla_Anoplolepis_s0	zalla_Monomorium_s1	0
zalla_Anoplolepis_s0	zalla_Chelaner_s1	0
zalla_Anoplolepis_s0	zalla_Chelaner_s2	0
zalla_Anoplolepis_s0	zalla_Solenopsis_s2	0
zalla_Anoplolepis_s0	zalla_Solenopsis_s3	0
zalla_Anoplolepis_s0	zalla_Syllophopsis_s1	0
zalla_Anoplolepis_s0	zalla_Tranopelta_s0	0
zalla_Anoplolepis_s0	zalla_Blepharidatta_s0	0
zalla_Anoplolepis_s0	zalla_Allomerus_s0	0
zalla_Anoplolepis_s0	zalla_Daceton_s0	0
zalla_Anoplolepis_s0	zalla_Apterostigma_s1	0
zalla_Anoplolepis_s0	zalla_Myrmicocrypta_s1	0
zalla_Anoplolepis_s0	zalla_Cyphomyrmex_s0	0
zalla_Anoplolepis_s0	zalla_Mycetomoellerius_s1	0
zalla_Anoplolepis_s0	zalla_Mycetomoellerius_s2	0
zalla_Anoplolepis_s0	zalla_Paratrachymyrmex_s1	0
zalla_Anoplolepis_s0	zalla_Acromyrmex_s1	0
zalla_Anoplolepis_s0	zalla_Acromyrmex_s2	0
zalla_Anoplolepis_s0	zalla_Rhopalothrix_s0	0
zalla_Anoplolepis_s0	zalla_Basiceros_s0	0
zalla_Anoplolepis_s0	zalla_Pilotrochus_s0	0
zalla_Anoplolepis_s0	zalla_Strumigenys_s1	0
zalla_Anoplolepis_s0	zalla_Strumigenys_s2	0
zalla_Anoplolepis_s0	zalla_Strumigenys_s4	0
zalla_Anoplolepis_s0	zalla_Strumigenys_s5	0
zalla_Anoplolepis_s0	zalla_Strumigenys_s6	0
zalla_Anoplolepis_s0	zalla_Strumigenys_s8	0
zalla_Anoplolepis_s0	zalla_Strumigenys_s9	0
zalla_Anoplolepis_s0	zalla_Cephalotes_s2	0
zalla_Anoplolepis_s0	zalla_Cephalotes_s3	0
zalla_Anoplolepis_s0	zalla_Cephalotes_s5	0
zalla_Anoplolepis_s0	zalla_Cephalotes_s7	0
zalla_Anoplolepis_s0	zalla_Cephalotes_s9	0
zalla_Anoplolepis_s0	zalla_Cephalotes_s11	0
zalla_Anoplolepis_s0	zalla_Cephalotes_s13	0
zalla_Anoplolepis_s0	zalla_Cephalotes_s14	0
zalla_Anoplolepis_s0	zalla_Pheidole_s1	0
zalla_Anoplolepis_s0	zalla_Pheidole_s2	0
zalla_Anoplolepis_s0	zalla_Pheidole_s6	0
zalla_Anoplolepis_s0	zalla_Pheidole_s18	0
zalla_Anoplolepis_s0	zalla_Pheidole_s19	0
zalla_Anoplolepis_s0	zalla_Pheidole_s22	0
zalla_Anoplolepis_s0	zalla_Pheidole_s23	0
zalla_Anoplolepis_s0	zalla_Pheidole_s24	0
zalla_Anoplolepis_s0	zalla_Pheidole_s8	0
zalla_Anoplolepis_s0	zalla_Pheidole_s9	0
zalla_Anoplolepis_s0	zalla_Pheidole_s13	0
zalla_Anoplolepis_s0	zalla_Pheidole_s14	0
zalla_Anoplolepis_s0	zalla_Pheidole_s15	0
zalla_Anoplolepis_s0	zalla_Pheidole_s16	0
zalla_Anoplolepis_s0	zalla_Pheidole_s20	0
zalla_Anoplolepis_s0	zalla_Pheidole_s25	0
zalla_Anoplolepis_s0	zalla_Pheidole_s27	0
zalla_Anoplolepis_s0	zalla_Pheidole_s28	0
zalla_Lepisiota_s0	zalla_Opisthopsis_s1	0
zalla_Lepisiota_s0	zalla_Colobopsis_s1	0
zalla_Lepisiota_s0	zalla_Polyrhachis_s1	0
zalla_Lepisiota_s0	zalla_Polyrhachis_s2	0
zalla_Lepisiota_s0	zalla_Polyrhachis_s3	0
zalla_Lepisiota_s0	zalla_Polyrhachis_s4	0
zalla_Lepisiota_s0	zalla_Polyrhachis_s5	0
zalla_Lepisiota_s0	zalla_Polyrhachis_s6	0
zalla_Lepisiota_s0	zalla_Polyrhachis_s8	0
zalla_Lepisiota_s0	zalla_Polyrhachis_s9	0
zalla_Lepisiota_s0	zalla_Polyrhachis_s10	0
zalla_Lepisiota_s0	zalla_Polyrhachis_s11	0
zalla_Lepisiota_s0	zalla_Camponotus_s2	0
zalla_Lepisiota_s0	zalla_Camponotus_s4	0
zalla_Lepisiota_s0	zalla_Camponotus_s5	0
zalla_Lepisiota_s0	zalla_Rhytidoponera_s0	0
zalla_Lepisiota_s0	zalla_Ectatomma_s1	0
zalla_Lepisiota_s0	zalla_Myrmica_s1	0
