taxon,birth,death,ccp,source
TACTTMPAcromyrmex05,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPAcromyrmex06,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPAcromyrmex07,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAcromyrmex08,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPAcromyrmex09,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAcromyrmex10,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPAcromyrmex11,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster01,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster02,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster03,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster04,0.44638922694031546,0.3651456680463725,0,from Formicidae (singleton)
TACTTMPAphaenogaster05,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster06,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPAphaenogaster07,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster08,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster09,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster10,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster11,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster12,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster13,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster14,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (cherry)
TACTTMPAphaenogaster15,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
TACTTMPAphaenogaster16,0.44638922694031546,0.3651456680463725,0.0,from Formicidae (crown capture probability)
